prevHF,prevNote,prevStrongPlace,currentHF,currentNote,currentStrongPlace,nextHF,nextNote,nextStrongPlace
T_0_1_0_1_5__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_1_1_empty__empty,0,1
T_0_1_0_1_empty__empty,4,0,D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0
D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1
T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0
D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1
D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0
D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1
D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0
D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1
D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1
S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0
S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1
D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0
D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0,D_0_7_0_5_empty__empty,1,0
T_0_1_0_3b_empty__empty,2,0,D_0_7_0_5_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1
D_0_7_0_5_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,4,0
T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,4,0,D_0_3_0_3_empty__empty,6,1
T_0_1_0_1_empty__empty,4,0,D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0
D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1
T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0
D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1
D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0
D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1
D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0
D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1
D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1
S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0
S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1
D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0
D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0,D_0_7_0_5_empty__empty,1,0
T_0_1_0_3b_empty__empty,2,0,D_0_7_0_5_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1
D_0_7_0_5_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,0,0
T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,0,0,D_0_5_1_3_empty_6_7,0,1
T_0_1_0_1_empty__empty,0,0,D_0_5_1_3_empty_6_7,0,1,S_0_4_1_3_empty__empty,0,0
D_0_5_1_3_empty_6_7,0,1,S_0_4_1_3_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1
S_0_4_1_3_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1,S_0_4_1_3_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,S_0_4_1_3_empty__empty,0,0,D_0_5_0_1_empty__empty,1,1
S_0_4_1_3_empty__empty,0,0,D_0_5_0_1_empty__empty,1,1,D_0_5_0_1_empty__empty,6,0
D_0_5_0_1_empty__empty,1,1,D_0_5_0_1_empty__empty,6,0,D_0_3_0_1_empty__empty,6,1
D_0_5_0_1_empty__empty,6,0,D_0_3_0_1_empty__empty,6,1,S_0_4_1_1_empty__empty,5s,0
D_0_3_0_1_empty__empty,6,1,S_0_4_1_1_empty__empty,5s,0,D_0_7_0_1_empty__empty,6,1
S_0_4_1_1_empty__empty,5s,0,D_0_7_0_1_empty__empty,6,1,D_0_3_0_1_empty__empty,6,0
D_0_7_0_1_empty__empty,6,1,D_0_3_0_1_empty__empty,6,0,D_0_5_1_5_1_6_7,0,1
D_0_3_0_1_empty__empty,6,0,D_0_5_1_5_1_6_7,0,1,D_0_7_0_3_1__7s,1,0
D_0_5_1_5_1_6_7,0,1,D_0_7_0_3_1__7s,1,0,T_0_1_0_1_empty__empty,2,1
D_0_7_0_3_1__7s,1,0,T_0_1_0_1_empty__empty,2,1,D_0_5_0_3b_empty__empty,1,0
T_0_1_0_1_empty__empty,2,1,D_0_5_0_3b_empty__empty,1,0,T_0_6_0_1_empty__7s,0,1
D_0_5_0_3b_empty__empty,1,0,T_0_6_0_1_empty__7s,0,1,D_0_5_1_1_empty__empty,1,1
T_0_6_0_1_empty__7s,0,1,D_0_5_1_1_empty__empty,1,1,T_0_1_0_1_empty__empty,4,0
D_0_5_1_1_empty__empty,1,1,T_0_1_0_1_empty__empty,4,0,D_0_3_0_3_empty__empty,6,1
T_0_1_0_1_empty__empty,4,0,D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0
D_0_3_0_3_empty__empty,6,1,T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1
T_0_6_0_1_empty__empty,0,0,D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0
D_0_3_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1
D_0_3_0_3_empty__empty,2,0,D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0
D_0_3_0_5_empty__empty,2,1,D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1
D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0
D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1
D_0_3_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1
S_0_4_0_1_empty__empty,0,0,S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0
S_0_4_1_3_empty__empty,3,1,D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1
D_0_5_1_5_empty_6_7,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0
D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,2,0,T_0_1_0_1_empty__empty,0,1
T_0_1_0_1_empty__empty,0,0,S_0_4_0_3b_empty__6,0,1,D_0_5_1_1_empty__empty,6s,0
S_0_4_0_3b_empty__6,0,1,D_0_5_1_1_empty__empty,6s,0,T_0_1_0_3b_empty__empty,0,1
D_0_5_1_1_empty__empty,6s,0,T_0_1_0_3b_empty__empty,0,1,D_0_7_0_3_1__7s,1,0
T_0_1_0_3b_empty__empty,0,1,D_0_7_0_3_1__7s,1,0,T_0_1_0_1_empty__empty,2,1
D_0_7_0_3_1__7s,1,0,T_0_1_0_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0
T_0_1_0_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1
D_0_5_1_1_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,0,0
T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1
T_0_1_0_1_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1,D_0_5_0_1_empty__empty,1,0
D_0_7_0_1_empty__empty,1,1,D_0_5_0_1_empty__empty,1,0,D_0_3_0_1_5__empty,4,1
D_0_5_0_1_empty__empty,1,0,D_0_3_0_1_5__empty,4,1,S_0_4_1_1_empty__empty,3,0
D_0_3_0_1_5__empty,4,1,S_0_4_1_1_empty__empty,3,0,T_0_1_0_1_5__empty,2,1
S_0_4_1_1_empty__empty,3,0,T_0_1_0_1_5__empty,2,1,D_0_5_1_1_empty__empty,1,1
T_0_1_0_1_5__empty,2,1,D_0_5_1_1_empty__empty,1,1,D_0_3_0_1_empty__empty,4,0
D_0_5_1_1_empty__empty,1,1,D_0_3_0_1_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1
D_0_3_0_1_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1,T_0_1_0_1_empty__empty,2,0
D_0_7_0_1_empty__empty,3,1,T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,D_0_5_1_5_1_2_7,3,0
D_0_5_1_1_empty__empty,1,1,D_0_5_1_5_1_2_7,3,0,T_0_6_0_1_empty__empty,2,1
D_0_5_1_5_1_2_7,3,0,T_0_6_0_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0
T_0_6_0_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1
D_0_5_1_1_empty__empty,1,0,T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,2,0
T_0_1_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1
T_0_1_0_1_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1,T_0_1_1_3_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,T_0_1_1_3_empty__empty,0,0,D_0_5_0_1_5__empty,6,1
T_0_1_1_3_empty__empty,0,0,D_0_5_0_1_5__empty,6,1,D_0_5_1_1_5__7_9,5s,0
D_0_5_0_1_5__empty,6,1,D_0_5_1_1_5__7_9,5s,0,D_0_5_0_1_5__empty,4,0
D_0_5_1_1_5__7_9,5s,0,D_0_5_0_1_5__empty,4,0,D_0_5_0_1_empty__empty,6,1
D_0_5_0_1_5__empty,4,0,D_0_5_0_1_empty__empty,6,1,T_0_1_0_3b_empty__empty,0,0
D_0_5_0_1_empty__empty,6,1,T_0_1_0_3b_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1
T_0_1_0_3b_empty__empty,0,0,D_0_7_0_1_empty__empty,1,1,D_0_5_1_3_empty__empty,1,0
D_0_7_0_1_empty__empty,1,1,D_0_5_1_3_empty__empty,1,0,T_0_1_0_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_0_1_empty__empty,2,1,D_0_7_0_3_empty__empty,3,0
T_0_1_0_1_empty__empty,2,1,D_0_7_0_3_empty__empty,3,0,T_0_1_0_3b_empty__empty,4,1
D_0_7_0_3_empty__empty,3,0,T_0_1_0_3b_empty__empty,4,1,D_0_5_0_1_empty__7,3,0
T_0_1_0_3b_empty__empty,4,1,D_0_5_0_1_empty__7,3,0,T_0_6_0_1_empty__empty,2,1
D_0_5_0_1_empty__7,3,0,T_0_6_0_1_empty__empty,2,1,S_0_2_0_3b_empty__empty,3,0
T_0_6_0_1_empty__empty,2,1,S_0_2_0_3b_empty__empty,3,0,D_0_5_1_1_empty__empty,1,1
S_0_2_0_3b_empty__empty,3,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_1_empty__empty,0,1
T_0_1_0_1_empty__empty,2,0,D_0_3_0_3_empty__empty,2,1,T_0_6_0_1_empty__empty,0,0
D_0_3_0_3_empty__empty,2,1,T_0_6_0_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1
T_0_6_0_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1,D_0_3_0_5_empty__empty,4,0
T_0_1_0_1_empty__empty,2,1,D_0_3_0_5_empty__empty,4,0,S_0_4_0_3b_empty__empty,3,1
D_0_3_0_5_empty__empty,4,0,S_0_4_0_3b_empty__empty,3,1,D_0_5_1_1_empty_2_7,3,0
S_0_4_0_3b_empty__empty,3,1,D_0_5_1_1_empty_2_7,3,0,D_0_3_0_1_empty__empty,2,1
D_0_5_1_1_empty_2_7,3,0,D_0_3_0_1_empty__empty,2,1,T_0_1_0_1_empty__empty,2,0
D_0_3_0_1_empty__empty,2,1,T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_6_0_1_empty__7s,2,0
D_0_5_1_1_empty__empty,1,1,T_0_6_0_1_empty__7s,2,0,D_0_5_1_3_1__7,1,0
T_0_6_0_1_empty__7s,2,0,D_0_5_1_3_1__7,1,0,T_0_1_0_1_5__empty,2,1
D_0_5_1_3_1__7,1,0,T_0_1_0_1_5__empty,2,1,S_0_4_0_3b_empty__empty,3,0
T_0_1_0_1_5__empty,2,1,S_0_4_0_3b_empty__empty,3,0,D_0_3_0_3_empty__7s,2,0
S_0_4_0_3b_empty__empty,3,0,D_0_3_0_3_empty__7s,2,0,S_0_4_0_1_empty__6,1,1
D_0_3_0_3_empty__7s,2,0,S_0_4_0_1_empty__6,1,1,T_0_1_0_1_5__empty,0,1
S_0_4_0_1_empty__6,1,1,T_0_1_0_1_5__empty,0,1,D_0_7_0_3_empty__empty,3,0
T_0_1_0_1_5__empty,0,1,D_0_7_0_3_empty__empty,3,0,D_0_3_0_1_empty__empty,4,1
D_0_7_0_3_empty__empty,3,0,D_0_3_0_1_empty__empty,4,1,D_0_3_0_3_empty__empty,4,0
D_0_3_0_1_empty__empty,4,1,D_0_3_0_3_empty__empty,4,0,D_0_7_0_1_empty__empty,1,1
D_0_3_0_3_empty__empty,4,0,D_0_7_0_1_empty__empty,1,1,D_0_7_0_3_empty__empty,3,0
D_0_7_0_1_empty__empty,1,1,D_0_7_0_3_empty__empty,3,0,T_0_1_0_1_5__empty,2,1
D_0_7_0_3_empty__empty,3,0,T_0_1_0_1_5__empty,2,1,T_0_1_0_3b_empty__empty,2,0
T_0_1_0_1_5__empty,2,1,T_0_1_0_3b_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_0_3b_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_1_empty__empty,2,0
D_0_5_1_1_empty__empty,1,1,T_0_1_0_1_empty__empty,2,0,S_0_4_0_3b_empty__empty,3,1
T_0_1_0_1_empty__empty,2,0,S_0_4_0_3b_empty__empty,3,1,S_0_4_0_1_empty__empty,0,0
S_0_4_0_3b_empty__empty,3,1,S_0_4_0_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1
S_0_4_0_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1,D_0_7_0_3_empty__empty,1,0
T_0_1_0_1_empty__empty,2,1,D_0_7_0_3_empty__empty,1,0,S_0_4_1_1_empty__empty,0,1
D_0_7_0_3_empty__empty,1,0,S_0_4_1_1_empty__empty,0,1,S_0_4_1_1_empty__empty,0,0
S_0_4_1_1_empty__empty,0,1,S_0_4_1_1_empty__empty,0,0,D_0_7_0_1_empty__empty,6,1
S_0_4_1_1_empty__empty,0,0,D_0_7_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0
D_0_7_0_1_empty__empty,6,1,D_0_3_0_3_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1
D_0_3_0_3_empty__empty,2,0,D_0_7_0_1_empty__empty,1,1,S_0_4_1_1_empty__empty,0,0
D_0_7_0_1_empty__empty,1,1,S_0_4_1_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1
S_0_4_1_1_empty__empty,0,0,T_0_1_0_1_empty__empty,2,1,S_0_4_0_3b_empty__empty,3,0
T_0_1_0_1_empty__empty,2,1,S_0_4_0_3b_empty__empty,3,0,T_0_1_0_5_empty__empty,2,0
S_0_4_0_3b_empty__empty,3,0,T_0_1_0_5_empty__empty,2,0,S_0_4_0_1_empty__6,1,1
T_0_1_0_5_empty__empty,2,0,S_0_4_0_1_empty__6,1,1,T_0_1_1_1_empty__empty,0,1
T_0_1_0_1_empty__empty,0,1,T_0_1_0_3b_empty__empty,0,0,T_0_1_0_3b_empty__empty,2,0
T_0_1_0_3b_empty__empty,0,0,T_0_1_0_3b_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1
T_0_1_0_3b_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,2,0
D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,2,0,T_0_1_0_3b_empty__empty,4,1
T_0_1_0_1_empty__empty,2,0,T_0_1_0_3b_empty__empty,4,1,D_0_7_0_3_empty__empty,3,0
T_0_1_0_3b_empty__empty,4,1,D_0_7_0_3_empty__empty,3,0,T_0_1_0_1_empty__empty,2,0
D_0_7_0_3_empty__empty,3,0,T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_0_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,4,1
D_0_5_1_1_empty__empty,1,1,T_0_1_0_3b_empty__empty,4,1,T_0_1_0_3b_empty__empty,4,0
T_0_1_0_3b_empty__empty,4,1,T_0_1_0_3b_empty__empty,4,0,D_0_5_1_1_empty_6_7,5s,0
T_0_1_0_3b_empty__empty,4,0,D_0_5_1_1_empty_6_7,5s,0,D_0_5_0_1_empty__empty,6,1
D_0_5_1_1_empty_6_7,5s,0,D_0_5_0_1_empty__empty,6,1,D_0_5_1_5_1_4_7,5s,0
D_0_5_0_1_empty__empty,6,1,D_0_5_1_5_1_4_7,5s,0,D_0_3_0_5_1__empty,4,1
D_0_5_1_5_1_4_7,5s,0,D_0_3_0_5_1__empty,4,1,D_0_7_0_3_1__7s,3,0
D_0_3_0_5_1__empty,4,1,D_0_7_0_3_1__7s,3,0,D_0_5_1_3_empty__empty,4,1
D_0_7_0_3_1__7s,3,0,D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,4,1
D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,4,1,S_0_4_0_5_empty__6,3,0
T_0_1_0_1_empty__empty,4,1,S_0_4_0_5_empty__6,3,0,D_0_5_1_3_empty__empty,1,0
S_0_4_0_5_empty__6,3,0,D_0_5_1_3_empty__empty,1,0,T_0_1_0_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,4,0
T_0_1_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,4,0,S_0_4_0_3b_empty__empty,3,1
D_0_3_0_1_empty__empty,4,0,S_0_4_0_3b_empty__empty,3,1,D_0_3_0_5_empty__empty,2,0
S_0_4_0_3b_empty__empty,3,1,D_0_3_0_5_empty__empty,2,0,D_0_7_0_1_empty__empty,1,0
D_0_3_0_5_empty__empty,2,0,D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1
D_0_7_0_1_empty__empty,1,0,D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,6,1
D_0_3_0_1_empty__empty,2,1,D_0_3_0_1_empty__empty,6,1,S_0_4_0_3b_empty__6,0,0
D_0_3_0_1_empty__empty,6,1,S_0_4_0_3b_empty__6,0,0,D_0_7_0_1_empty__empty,6,0
S_0_4_0_3b_empty__6,0,0,D_0_7_0_1_empty__empty,6,0,D_0_5_1_3_empty__empty,4,1
D_0_7_0_1_empty__empty,6,0,D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,2,0
D_0_5_1_3_empty__empty,4,1,T_0_1_0_1_empty__empty,2,0,S_0_2_0_3b_empty__empty,1,1
T_0_1_0_1_empty__empty,2,0,S_0_2_0_3b_empty__empty,1,1,T_0_1_0_5_empty__empty,0,0
S_0_2_0_3b_empty__empty,1,1,T_0_1_0_5_empty__empty,0,0,D_0_5_1_3_empty__empty,6s,0
T_0_1_0_5_empty__empty,0,0,D_0_5_1_3_empty__empty,6s,0,T_0_1_1_1_empty__empty,0,1
T_0_1_0_1_empty__empty,2,1,T_0_1_0_1_empty__empty,2,0,D_0_5_1_3_empty_6_7,2,0
T_0_1_0_1_empty__empty,2,0,D_0_5_1_3_empty_6_7,2,0,S_0_4_1_1_5__6,1,1
D_0_5_1_3_empty_6_7,2,0,S_0_4_1_1_5__6,1,1,D_0_5_0_1_empty__empty,6,0
S_0_4_1_1_5__6,1,1,D_0_5_0_1_empty__empty,6,0,T_0_6_0_3_empty__empty,0,1
D_0_5_0_1_empty__empty,6,0,T_0_6_0_3_empty__empty,0,1,S_0_2_0_1_empty__empty,5,0
T_0_6_0_3_empty__empty,0,1,S_0_2_0_1_empty__empty,5,0,D_0_3_0_1_empty__empty,4,0
S_0_2_0_1_empty__empty,5,0,D_0_3_0_1_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1
D_0_3_0_1_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1,D_0_3_0_1_empty__empty,2,0
D_0_7_0_1_empty__empty,3,1,D_0_3_0_1_empty__empty,2,0,D_0_3_0_3_empty__empty,6,1
D_0_3_0_1_empty__empty,2,0,D_0_3_0_3_empty__empty,6,1,D_0_7_0_3_empty__empty,6,0
D_0_3_0_3_empty__empty,6,1,D_0_7_0_3_empty__empty,6,0,D_0_3_0_1_empty__empty,4,0
D_0_7_0_3_empty__empty,6,0,D_0_3_0_1_empty__empty,4,0,T_0_6_0_1_empty__empty,0,1
D_0_3_0_1_empty__empty,4,0,T_0_6_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,2,0
T_0_6_0_1_empty__empty,0,1,T_0_1_0_1_empty__empty,2,0,T_0_6_0_1_empty__7s,4,1
T_0_1_0_1_empty__empty,2,0,T_0_6_0_1_empty__7s,4,1,S_0_4_0_3b_empty__empty,3,0
T_0_6_0_1_empty__7s,4,1,S_0_4_0_3b_empty__empty,3,0,D_0_5_1_1_empty__empty,4,1
S_0_4_0_3b_empty__empty,3,0,D_0_5_1_1_empty__empty,4,1,T_0_1_0_1_empty__empty,4,1
D_0_5_1_1_empty__empty,4,1,T_0_1_0_1_empty__empty,4,1,T_0_1_0_3b_empty__empty,4,0
T_0_1_0_1_empty__empty,4,1,T_0_1_0_3b_empty__empty,4,0,S_0_4_0_1_empty__6,5,0
T_0_1_0_3b_empty__empty,4,0,S_0_4_0_1_empty__6,5,0,D_0_7_0_3_empty__empty,6,1
S_0_4_0_1_empty__6,5,0,D_0_7_0_3_empty__empty,6,1,D_0_3_0_1_empty__empty,4,0
D_0_7_0_3_empty__empty,6,1,D_0_3_0_1_empty__empty,4,0,T_0_1_0_3b_empty__empty,0,1
D_0_3_0_1_empty__empty,4,0,T_0_1_0_3b_empty__empty,0,1,D_0_5_1_5_1__7,6s,0
T_0_1_0_3b_empty__empty,0,1,D_0_5_1_5_1__7,6s,0,T_0_1_0_1_empty__empty,0,0
D_0_5_1_5_1__7,6s,0,T_0_1_0_1_empty__empty,0,0,D_0_5_1_1_empty__empty,1,1
T_0_1_0_1_empty__empty,0,0,D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,6s,0
D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,6s,0,T_0_1_0_1_empty__empty,2,1
D_0_5_1_1_empty__empty,6s,0,T_0_1_0_1_empty__empty,2,1,S_0_4_0_1_empty__6,1,0
T_0_1_0_1_empty__empty,2,1,S_0_4_0_1_empty__6,1,0,S_0_4_0_3b_empty__empty,0,0
S_0_4_0_1_empty__6,1,0,S_0_4_0_3b_empty__empty,0,0,D_0_5_1_1_empty__empty,6s,1
S_0_4_0_3b_empty__empty,0,0,D_0_5_1_1_empty__empty,6s,1,D_0_3_0_1_5__7s,4,0
D_0_5_1_1_empty__empty,6s,1,D_0_3_0_1_5__7s,4,0,T_0_1_0_3b_empty__empty,0,0
D_0_3_0_1_5__7s,4,0,T_0_1_0_3b_empty__empty,0,0,S_0_2_0_3b_empty__empty,1,1
T_0_1_0_3b_empty__empty,0,0,S_0_2_0_3b_empty__empty,1,1,D_0_5_1_1_empty__empty,6s,0
S_0_2_0_3b_empty__empty,1,1,D_0_5_1_1_empty__empty,6s,0,T_0_1_1_1_empty__empty,0,1
T_0_1_0_1_empty__empty,0,0,T_0_1_0_3b_empty__empty,4,1,D_0_3_0_3_empty__empty,4,0
T_0_1_0_3b_empty__empty,4,1,D_0_3_0_3_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1
D_0_3_0_3_empty__empty,4,0,D_0_7_0_1_empty__empty,3,1,S_0_4_1_3_empty__empty,0,0
D_0_7_0_1_empty__empty,3,1,S_0_4_1_3_empty__empty,0,0,D_0_5_0_1_empty__empty,6,1
S_0_4_1_3_empty__empty,0,0,D_0_5_0_1_empty__empty,6,1,D_0_7_0_3_1__7s,5s,0
D_0_5_0_1_empty__empty,6,1,D_0_7_0_3_1__7s,5s,0,D_0_5_0_1_empty__empty,4,1
D_0_7_0_3_1__7s,5s,0,D_0_5_0_1_empty__empty,4,1,D_0_5_0_1_empty__empty,6,0
D_0_5_0_1_empty__empty,4,1,D_0_5_0_1_empty__empty,6,0,S_0_4_1_1_5__6,5s,0
D_0_5_0_1_empty__empty,6,0,S_0_4_1_1_5__6,5s,0,D_0_3_0_1_empty__empty,4,1
S_0_4_1_1_5__6,5s,0,D_0_3_0_1_empty__empty,4,1,D_0_3_0_1_empty__empty,6,0
D_0_3_0_1_empty__empty,4,1,D_0_3_0_1_empty__empty,6,0,D_0_5_1_3_5_1_7,5s,1
D_0_3_0_1_empty__empty,6,0,D_0_5_1_3_5_1_7,5s,1,S_0_4_1_5_empty__empty,5s,0
D_0_5_1_3_5_1_7,5s,1,S_0_4_1_5_empty__empty,5s,0,D_0_5_1_1_empty__empty,4,1
S_0_4_1_5_empty__empty,5s,0,D_0_5_1_1_empty__empty,4,1,D_0_7_0_3_1__7s,5s,0
D_0_5_1_1_empty__empty,4,1,D_0_7_0_3_1__7s,5s,0,D_0_5_0_1_empty__empty,6,1
D_0_7_0_3_1__7s,5s,0,D_0_5_0_1_empty__empty,6,1,S_0_4_1_1_empty__empty,5s,0
D_0_5_0_1_empty__empty,6,1,S_0_4_1_1_empty__empty,5s,0,D_0_7_0_3_empty__empty,6,1
S_0_4_1_1_empty__empty,5s,0,D_0_7_0_3_empty__empty,6,1,D_0_3_0_1_empty__empty,4,0
D_0_7_0_3_empty__empty,6,1,D_0_3_0_1_empty__empty,4,0,S_0_4_0_3b_empty__empty,3,1
